ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición

4227,simple,10225-N2101BL,,APAGADOR SENCILLO 1 MOD,1,0,visible,"Apagador Sencillo 1 MOD
\n
\nEl <strong data-start=""175"" data-end=""208"">Apagador Sencillo de 1 módulo</strong> ofrece una solución práctica y confiable para el encendido y apagado de luces desde un solo punto.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Apagador Sencillo 1 MOD.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/N2101BL-APAGADOR-SENCILLO-1-MOD.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > ESTEVEZ, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/N2101BL-APAGADOR-SENCILLO-1-MOD-scaled.png,,,,,,,,,0

4229,simple,10225-N1373BL,,PLACA 3 MOD BLANCA CHASIS BLANCO,1,0,visible,"Placa 3 MOD Blanca Chasis Blanco
\n
\nLa <strong data-start=""181"" data-end=""228"">Placa de 3 módulos blanca con chasis blanco</strong> ofrece una solución práctica y elegante para organizar y proteger interruptores, contactos o controles en una instalación eléctrica.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Placa 3 MOD Blanca Chasis Blanco.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > ESTEVEZ, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/N1373BL-PLACA-3-MOD-BLANCA-CHASIS-BLANCO-scaled.png,,,,,,,,,0

4231,simple,10225-56080WW,,LINEAL SLIM LUM LED PLASTICO BLANCO 8W 570MM 120-277V ESTEVEZ,1,0,visible,"Lineal Slim / Luminaria Led
\n
\nLa <strong data-start=""197"" data-end=""237"">luminaria Lineal Slim LED de Estévez</strong>, con cuerpo de plástico blanco, ofrece un consumo reducido de <strong data-start=""300"" data-end=""306"">8W</strong> y una longitud de <strong data-start=""325"" data-end=""335"" data-is-only-node="""">570 mm</strong>, ideal para espacios reducidos que requieren buena iluminación.
\n
\n&nbsp;","Especificaciones Técnicas:
\n<ul>
\n 	<li>Lineal Slim Lum LED Plastico Blanco 8W 570MM 120-277V Estevez</li>
\n</ul>
\n[vcex_button url="" https://grupoascencio.com.mx/wp-content/uploads/2025/07/56080WW-LINEAL-SLIM-LUM-LED-PLASTICO-BLANCO-8W-570MM-120-277V-ESTEVEZ-1.pdf "" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > ESTEVEZ, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/56080WW-LINEAL-SLIM-LUM-LED-PLASTICO-BLANCO-8W-570MM-120-277V-ESTEVEZ-scaled.png,,,,,,,,,0

4233,simple,10225-ETX0432ANT,,SOBREPONER MURO PARA EXTERIOR REX IP54 5.2W LED LUZ CALIDA,1,0,visible,"Rex / Luminaria Led
\n
\nLa <strong data-start=""198"" data-end=""248"">luminaria de sobreponer Rex para muro exterior</strong> combina diseño moderno y eficiencia con su <strong data-start=""292"" data-end=""321"">LED de 5.2W en luz cálida</strong>, ideal para crear ambientes acogedores.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Sobreponer Muro Para Exterior Rex IP54 5.2W LED Luz Calida.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/ETX0432ANT-SOBREPONER-MURO-PARA-EXTERIOR-REX-IP54-5.2W-LED-LUZ-CALIDA-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > ESTEVEZ, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/ETX0432ANT-SOBREPONER-MURO-PARA-EXTERIOR-REX-IP54-5.2W-LED-LUZ-CALIDA-scaled.png,,,,,,,,,0

4235,simple,10225-N2102BL,,APAGADOR ESCALERA 1 MOD,1,0,visible,"Zenit /  Apagador Escalera 1 MOD
\n
\nEl <strong data-start=""159"" data-end=""201"">Apagador de escalera Zenit de 1 módulo</strong> permite encender o apagar una luz desde dos puntos distintos, ideal para pasillos o escaleras.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Apagador Escalera 1 MOD.</li>
\n</ul>
\n[vcex_button url="" https://grupoascencio.com.mx/wp-content/uploads/2025/07/N2102BL-APAGADOR-ESCALERA-1-MOD.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > ESTEVEZ, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/N2102BL-APAGADOR-ESCALERA-1-MOD-scaled.png,,,,,,,,,0

4237,simple,10225-N2101AN,,APAGADOR SENCILLO 1 MOD,1,0,visible,"Zenit / Apagador Sencillo 1 MOD
\n
\nEl <strong data-start=""163"" data-end=""202"">Apagador Sencillo Zenit de 1 módulo</strong> es la solución ideal para controlar la iluminación desde un solo punto.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Apagador Sencillo 1 MOD.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/N2101AN-APAGADOR-SENCILLO-1-MOD.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > ESTEVEZ, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/N2101AN-APAGADOR-SENCILLO-1-MOD-scaled.png,,,,,,,,,0

4239,simple,10225-E913BN3,,PLACA ALPHA 3 VENTANAS LEXAN BLANCO,1,0,visible,"Placa Alpha 3 Ventanas Lexan Blanco
\n
\nLa <strong data-start=""181"" data-end=""226"">Placa Alpha de 3 ventanas en color blanco</strong> con material <strong data-start=""240"" data-end=""249"">Lexan</strong> ofrece alta resistencia, durabilidad y un acabado elegante.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Placa Alpha 3 Ventanas Lexan Blanco.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/E913BN3-PLACA-ALPHA-3-VENTANAS-LEXAN-BLANCO-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > ESTEVEZ, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/E913BN3-PLACA-ALPHA-3-VENTANAS-LEXAN-BLANCO-scaled.png,,,,,,,,,0

4241,simple,10220-E5N1PTL,,PLACA DE 1 MODULO CON CHASIS DE RESINA COLOR BLANCO,1,0,visible,"Placa 1 Módulo Con Chasis De Resina Color Blanco.
\n
\nIdeal para instalaciones eléctricas modernas y funcionales.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Placa de 1 módulo.</li>
\n 	<li>Con chasis de resina.</li>
\n 	<li>Color blanco.</li>
\n 	<li data-start=""628"" data-end=""675"">
\n<p data-start=""630"" data-end=""675"">Compatible con mecanismos modulares estándar.</p>
\n</li>
\n</ul>
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-E5N1PTL-PLACA-DE-1-MODULO-CON-CHASIS-DE-RESINA-COLOR-BLANCO-1-scaled.png,,,,,,,,,0

4244,simple,10220-E5N2PTL,,PLACA DE 2 MODULOS CON CHASIS DE RESINA COLOR BLANCO,1,0,visible,"Placa de 2 Módulos Con Chasis De Resina Color Blanco.
\n<div class=""woocommerce-product-details__short-description"">
\n
\nIdeal para instalaciones eléctricas modernas y funcionales.
\n
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Placa de 2 módulos.</li>
\n 	<li>Con chasis de resina termoestable.</li>
\n 	<li>Color blanco.</li>
\n 	<li>Alta resistencia mecánica.</li>
\n 	<li>Acabado durable.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-E5N2PTL-PLACA-DE-2-MODULOS-CON-CHASIS-DE-RESINA-COLOR-BLANCO-scaled.png,,,,,,,,,0

4246,simple,10220-JA4803JWQ,,PLACA DE RESINA COLOR BLANCO 3 MOD. (INCLUYE CHASIS),1,0,visible,"Placa De Resina Color Blanco 3 Módulos (Incluye Chasis).
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nIdeal para instalaciones eléctricas modernas y funcionales.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n&nbsp;","Especificaciones Técnicas.
\n<ul>
\n 	<li>Placa 3 módulos.</li>
\n 	<li>Con chasis de resina.</li>
\n 	<li>Diseño moderno y resistente.</li>
\n 	<li>Color blanco.</li>
\n 	<li data-start=""628"" data-end=""675"">
\n<p data-start=""630"" data-end=""675"">Compatible con mecanismos modulares estándar.</p>
\n</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-JA4803JWQ-PLACA-DE-RESINA-COLOR-BLANCO-3-MOD.-INCLUYE-CHASIS-scaled.png,,,,,,,,,0

4248,simple,10220-JA4803M1JWQ,,PLACA DE RESINA COLOR BLANCO 1 MOD. (INCLUYE CHASIS),1,0,visible,"Placa De Resina Color Blanco 1 Módulo Con Chasis.
\n
\nIdeal para proyectos residenciales y comerciales.
\n
\n&nbsp;","Especificaciones Técnicas:
\n<ul>
\n 	<li>Placa de diseño moderno y minimalista.</li>
\n 	<li>Ideal para instalaciones residenciales y comerciales.</li>
\n 	<li>Fabricada en resina ABS blanca.</li>
\n 	<li>Ofrece durabilidad y una apariencia elegante.</li>
\n 	<li>Incluye chasis para facilitar su instalación.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-JA4803M1JWQ-PLACA-DE-RESINA-COLOR-BLANCO-1-MOD.-INCLUYE-CHASIS-1-scaled.png,,,,,,,,,0

4251,simple,10220-E5N0PTL,,PLACA CIEGA CON PRE RUPTURA Y CHASIS DE RESINA COLOR BLANCO,1,0,visible,"Placa Ciega Con Pre Ruptura Y Chasis De Resina Color Blanco.
\n<p data-start=""549"" data-end=""640"">Ideal para cubrir espacios vacíos en cajas modulares.</p>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Placa ciega con pre-ruptura.</li>
\n 	<li>Chasis en resina blanca.</li>
\n 	<li>Ideal para reserva de módulos en cajas eléctricas.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-E5N0PTL-PLACA-CIEGA-CON-PRE-RUPTURA-Y-CHASIS-DE-RESINA-COLOR-BLANCO-scaled.png,,,,,,,,,0

4253,simple,10220-T713N160,,INTERRUPTOR TERMOMAGNETICO M1 160N 3 POLOS 160 A,1,0,visible,"Interruptor Termomagnético M1 160N 3 Polos 160 A.
\n
\nIdeal para protección contra sobrecargas y cortocircuitos en instalaciones trifásicas.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Interruptor termomagnético.</li>
\n 	<li>Modelo: M1 160N.</li>
\n 	<li>3 polos.</li>
\n 	<li>Corriente nominal: 160 A.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, MATERIAL ELÉCTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-T713N160-INTERRUPTOR-TERMOMAGNETICO-M1-160N-3-POLOS-160-A-scaled.png,,,,,,,,,0

4256,simple,10220-T723B250,,INTERRUPTOR TERMOMAGNETICO M2 250B 3 POLOS 250 A,1,0,visible,"Interruptor Termomagnético M2 250B 3 Polos 250 A.
\n
\nIdeal para protección eficiente en instalaciones eléctricas de alta demanda.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Interruptor termomagnético.</li>
\n 	<li>Modelo: M2 de 250B.</li>
\n 	<li>3 polos.</li>
\n 	<li>Corriente nominal 250 A.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, MATERIAL ELÉCTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-T723B250-INTERRUPTOR-TERMOMAGNETICO-M2-250B-3-POLOS-250-A-scaled.png,,,,,,,,,0

4259,simple,10220-T743F630,,INTERRUPTOR TERMOMAGNETICO M4 630F 3 POLOS 630 A,1,0,visible,"Interruptor Termomagnético M4 630F 3 Polos 630 A.
\n
\nIdeal para proteger sistemas eléctricos industriales.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Interruptor Termomagnético.</li>
\n 	<li>Modelo: M4 630F.</li>
\n 	<li>3 Polos.</li>
\n 	<li>Corriente nominal: 630 A.</li>
\n 	<li>Capacidad de interrupción de 36 kA.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, MATERIAL ELÉCTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-T743F630-INTERRUPTOR-TERMOMAGNETICO-M4-630F-3-POLOS-630-A-scaled.png,,,,,,,,,0

4261,simple,10220-T723H250,,INTERRUPTOR TERMOMAGNETICO M2 250H 3 POLOS 250 A,1,0,visible,"Interruptor Termomagnético M2 250H 3 Polos 250 A.
\n
\nIdeal para cargas exigentes.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Interruptor termomagnético.</li>
\n 	<li>Modelo: M2 250H.</li>
\n 	<li>3 Polos.</li>
\n 	<li>Corriente nominal: 250 A.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, MATERIAL ELÉCTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-T723H250-INTERRUPTOR-TERMOMAGNETICO-M2-250H-3-POLOS-250-A-scaled.png,,,,,,,,,0

4264,simple,10220-T743F400,,INTERRUPTOR TERMOMAGNETICO M4 630F 3P 400A,1,0,visible,"Interruptor Termomagnético M4 630F 3 Polos 400 A.
\n<div class=""woocommerce-product-details__short-description"">
\n
\nIdeal para proteger sistemas eléctricos industriales.
\n
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Interruptor termomagnético.</li>
\n 	<li>Modelo: M4 630F.</li>
\n 	<li>3 polos.</li>
\n 	<li>Corriente nominal: 400 A.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, MATERIAL ELÉCTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-T743F400-INTERRUPTOR-TERMOMAGNETICO-M4-630F-3P-400A-scaled.png,,,,,,,,,0

4266,simple,10220-T713E100,,INTERRUPTOR TERMOMAGNETICO M1 160E 3 POLOS 100 A,1,0,visible,"Interruptor Termomagnético M1 160E 3 Polos 100 A.
\n<div class=""woocommerce-product-details__short-description"">
\n
\nIdeal para proteger sistemas eléctricos industriales.
\n
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Interruptor termomagnético.</li>
\n 	<li>Modelo:M1 160E.</li>
\n 	<li>3 Polos.</li>
\n 	<li>Corriente nominal: 100 A.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, MATERIAL ELÉCTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-T713E100-INTERRUPTOR-TERMOMAGNETICO-M1-160E-3-POLOS-100-A-scaled.png,,,,,,,,,0

4268,simple,10220-T713E125,,INTERRUPTOR TERMOMAGNETICO M1 160E 3POLOS 125A,1,0,visible,"Interruptor Termomagnético M1 160E 3 Polos 125 A.
\n<div class=""woocommerce-product-details__short-description"">
\n
\nIdeal para proteger sistemas eléctricos industriales.
\n
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Interruptor termomagnético.</li>
\n 	<li>Modelo: M1 160E.</li>
\n 	<li>3 Polos.</li>
\n 	<li>Corriente nominal: 125 A.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, MATERIAL ELÉCTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-T713E125-INTERRUPTOR-TERMOMAGNETICO-M1-160E-3POLOS-125A-2-scaled.png,,,,,,,,,0

4271,simple,10220-T743F320,,INTERRUPTOR TERMOMAGNETICO M4 630F 3 POLOS 320 A,1,0,visible,"Interruptor Termomagnético M4 630F 3 Polos 320 A.
\n<div class=""woocommerce-product-details__short-description"">
\n
\nIdeal para proteger sistemas eléctricos industriales.
\n
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>
\n<div class=""summary entry-summary"">
\n<div class=""woocommerce-tabs wc-tabs-wrapper"">
\n<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description""></div>
\n</div>
\n</div>
\n<div class=""wpex-clear-after-summary wpex-clear"">Interruptor termomagnético.</div></li>
\n 	<li>Modelo: M4 630F.</li>
\n 	<li>3 polos.</li>
\n 	<li>Corriente nominal: 320 A.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BTICINO, MATERIAL ELÉCTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10220-T743F320-INTERRUPTOR-TERMOMAGNETICO-M4-630F-3-POLOS-320-A-scaled.png,,,,,,,,,0

4273,simple,10224-V305/8P,,VARILLA COOPER CADWELD 5/8 X 3MTS C PROTOCOLO,1,0,visible,"Varilla Cooper Cadweld 5/8 X 3mts C Protocolo
\n
\n<strong data-start=""134"" data-end=""173"">Varilla de tierra de alto desempeño</strong>, con recubrimiento de cobre y proceso <strong data-start=""212"" data-end=""223"">Cadweld</strong>. Medida <strong data-start=""232"" data-end=""246"">5/8” x 3 m</strong>, incluye <strong data-start=""256"" data-end=""279"">protocolo de prueba</strong>. Ideal para sistemas de puesta a tierra duraderos y seguros.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Varilla de puesta a tierra Total Ground de 5/8"" x 3 m.</li>
\n 	<li>Con recubrimiento de cobre por proceso Cadweld.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"SISTEMAS DE TIERRA > SISTEMAS DE TIERRA, MARCAS > TOTAL GROUND",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10224-V3058P-VARILLA-COOPER-CADWELD-58-X-3MTS-scaled.png,,,,,,,,,0

4279,simple,10224-V305/8,,VARILLA COOPER WELD 5/8 X 3 MTS,1,0,visible,"Varilla Cooper Weld 5/8 X 3 Mts
\n<p data-start=""105"" data-end=""277""><strong data-start=""105"" data-end=""137"">Varilla de tierra 5/8” x 3 m</strong>, con recubrimiento de cobre tipo <strong data-start=""171"" data-end=""179"">Weld</strong>. Alta conductividad y resistencia, ideal para sistemas de puesta a tierra eficientes y duraderos.</p>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Varilla de tierra 5/8"" x 3 m.</li>
\n 	<li>Acero con cobre electrolítico.</li>
\n 	<li>Compatible con soldadura exotérmica.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"SISTEMAS DE TIERRA > SISTEMAS DE TIERRA, MARCAS > TOTAL GROUND",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10224-V3058-VARILLA-COOPER-WELD-58-X-3-MTS-scaled.png,,,,,,,,,0

4281,simple,10224-V155/8,,VARILLA COOPER WELD 5/8 X 1.5 MTS,1,0,visible,"Varilla Cooper Weld 5/8 X 1.5 Mts
\n
\n<strong data-start=""107"" data-end=""141"">Varilla de tierra 5/8” x 1.5 m</strong>, con recubrimiento de cobre tipo <strong data-start=""175"" data-end=""183"">Weld</strong>. Compacta y eficiente, ideal para sistemas de puesta a tierra en espacios reducidos.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Varilla Total Ground 5/8"" x 3 m.</li>
\n 	<li>Acero cobreado por electrolisis.</li>
\n 	<li>Alta conductividad.</li>
\n 	<li>Compatible con sistema Weld.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"SISTEMAS DE TIERRA > SISTEMAS DE TIERRA, MARCAS > TOTAL GROUND",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10224-V1558-VARILLA-COOPER-WELD-58-X-1.5-MTS-scaled.png,,,,,,,,,0

4283,simple,10224-TG45AB,,KIT DE TIERRA QUE INCLUYE ELECTRODO CON ACOPLAMIENTO EN BOBINA Y SACO DE H2OH,1,0,visible,"Kit De Tierra - Electrodo Con Acoplamiento En Bobina Y Saco De H2oh
\n<p data-start=""153"" data-end=""329""><strong data-start=""153"" data-end=""179"">Kit de tierra completo</strong>, incluye <strong data-start=""189"" data-end=""229"">electrodo con acoplamiento en bobina</strong> y <strong data-start=""232"" data-end=""248"">saco de H2OH</strong>. Solución eficiente para lograr baja resistencia en sistemas de puesta a tierra.</p>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Kit de tierra con electrodo en bobina con acoplamiento.</li>
\n 	<li>Saco de H2OH.</li>
\n 	<li>Solución completa para sistemas de puesta a tierra.</li>
\n 	<li>mejora la conductividad y estabilidad eléctrica.
\n
\n&nbsp;</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"SISTEMAS DE TIERRA > SISTEMAS DE TIERRA, MARCAS > TOTAL GROUND",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10224-TG45AB-KIT-DE-TIERRA-QUE-INCLUYE-ELECTRODO-CON-ACOPLAMIENTO-EN-BOBINA-Y-SACO-DE-H2OH-scaled.png,,,,,,,,,0

4286,simple,10224-TG45k,,Kit De Tierra - Electrodo Acoplador De Admitancias Y Saco De H2OHM,1,0,visible,"Kit De Tierra - Electrodo Acoplador De Admitancias Y Saco De H2OHM
\n
\nSolución completa para puesta a tierra eficiente. Incluye <strong data-start=""152"" data-end=""190"">Electrodo Acoplador de Admitancias</strong> y <strong data-start=""193"" data-end=""210"">Saco de H2OHM</strong> para máxima conductividad y estabilidad.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Kit de tierra TG45k Total Ground, incluye electrodo.</li>
\n 	<li>Acoplador de admitancias.</li>
\n 	<li>Saco de H2OHM.</li>
\n 	<li>Solución completa para sistemas de puesta a tierra con alta eficiencia y baja resistencia eléctrica.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS, MATERIAL ELECTRICO, MATERIAL ELECTRICO > PUESTA A TIERRA, MARCAS > TOTAL GROUND",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/0224-TG45k-KIT-DE-TIERRA-QUE-INCLUYE-ELECTRODO-ACOPLADOR-DE-ADMITANCIAS-Y-SACO-DE-H2OHM-scaled.png,,,,,,,,,0

4288,simple,10224-TG100K,,KIT DE TIERRA QUE INCLUYE ELECTRODO ACOPLADOR DE ADMITANCIAS Y SACO DE H2OHM,1,0,visible,"Kit De Tierra - Electrodo Acoplador De Admitancias Y Saco De H2OHM
\n
\nSolución integral para una puesta a tierra eficiente, segura y de alto desempeño. Ideal para instalaciones eléctricas y sistemas de protección.
\n
\n&nbsp;","Especificaciones Técnicas:
\n<ul>
\n 	<li>Incluye electrodo.</li>
\n 	<li>Acoplador de admitancias y H2OHM.</li>
\n 	<li>Ideal para tierras de alta capacidad (100 kA) y baja resistencia.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"SISTEMAS DE TIERRA > SISTEMAS DE TIERRA, MARCAS > TOTAL GROUND",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10224-TG100K-KIT-DE-TIERRA-QUE-INCLUYE-ELECTRODO-ACOPLADOR-DE-ADMITANCIAS-Y-SACO-DE-H2OHM-scaled.png,,,,,,,,,0

4290,simple,10224-KDA01,,KIT PARARRAYOS BAJA INCIDENCIA,1,0,visible,"Kit Pararrayos Baja Incidencia
\n
\nProtección confiable contra descargas atmosféricas. Diseñado para minimizar el riesgo con tecnología de baja incidencia y alto desempeño.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Diseñado para zonas de baja incidencia.</li>
\n 	<li>Incluye mástil.</li>
\n 	<li>Punta captadora y sistema de conexión a tierra.</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,0,"SISTEMAS DE TIERRA > SISTEMAS DE TIERRA, MARCAS > TOTAL GROUND",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10224-KDA01-KIT-PARARRAYOS-BAJA-INCIDENCIA-scaled.png,,,,,,,,,0

4292,simple,10224-H2OHM,,COMPUESTO INTENSIFICADOR PARA ELECTRODO,1,0,visible,"Compuesto Intensificador Para Electrodo
\n
\nAumenta la conductividad y estabilidad del sistema de puesta a tierra. Ideal para mejorar el rendimiento de los electrodos en todo tipo de suelos.","Especificaciones Técnicas:
